Amanda Hocking,Ascend,4.08,63718,https://www.goodreads.com/author/show/3486415.Amanda_Hocking
Gail McHugh,Pulse,4.26,45552,https://www.goodreads.com/author/show/6860574.Gail_McHugh
L.M. Montgomery,Anne of the Island,4.27,166802,https://www.goodreads.com/author/show/5350.L_M_Montgomery
Elle Casey,MacKenzie Fire,4.13,8485,https://www.goodreads.com/author/show/5423648.Elle_Casey
Lisa Kleypas,Seduce Me at Sunrise,4.06,42386,https://www.goodreads.com/author/show/27847.Lisa_Kleypas
Christina Lauren,Sweet Filthy Boy,4.02,49418,https://www.goodreads.com/author/show/6556689.Christina_Lauren
Grace Draven,Radiance,4.01,56165,https://www.goodreads.com/author/show/2759153.Grace_Draven
Cassandra Clare,City of Heavenly Fire,4.40,370023,https://www.goodreads.com/author/show/150038.Cassandra_Clare
Melodie Ramone,After Forever Ends,4.05,1526,https://www.goodreads.com/author/show/6540025.Melodie_Ramone
Diana Gabaldon,Voyager,4.39,299037,https://www.goodreads.com/author/show/3617.Diana_Gabaldon
Natalie Ward,I Love You to Death,3.90,4984,https://www.goodreads.com/author/show/6525408.Natalie_Ward
Kristen Ashley,Own the Wind,4.19,48226,https://www.goodreads.com/author/show/2958084.Kristen_Ashley
Amanda Bouchet,A Promise of Fire,4.01,41705,https://www.goodreads.com/author/show/14469474.Amanda_Bouchet
Cynthia Hand,Hallowed,4.09,75022,https://www.goodreads.com/author/show/3290920.Cynthia_Hand
Judith McNaught,Almost Heaven,4.34,27798,https://www.goodreads.com/author/show/9885.Judith_McNaught
Maya Banks,Fever,3.97,54067,https://www.goodreads.com/author/show/24978.Maya_Banks
Julia Quinn,When He Was Wicked,eally liked it 4.00,158755,https://www.goodreads.com/author/show/63898.Julia_Quinn
Amy Lichtenhan,Take This Regret,4.01,24629,https://www.goodreads.com/author/show/4665585.Amy_Lichtenhan
Renée Ahdieh,The Wrath and the Dawn,4.06,171131,https://www.goodreads.com/author/show/4600197.Ren_e_Ahdieh
Rick Yancey,The 5th Wave,4.01,447903,https://www.goodreads.com/author/show/3377941.Rick_Yancey
Megan McCafferty,Sloppy Firsts,3.95,35615,https://www.goodreads.com/author/show/79922.Megan_McCafferty
Jeaniene Frost,Destined for an Early Grave,4.32,84220,https://www.goodreads.com/author/show/669810.Jeaniene_Frost
Rick Riordan,The Son of Neptune,4.42,549504,https://www.goodreads.com/author/show/15872.Rick_Riordan
Helen Fielding,Bridget Jones's Diary,3.80,961198,https://www.goodreads.com/author/show/3090.Helen_Fielding
Jaci Burton,Changing the Game,4.10,21752,https://www.goodreads.com/author/show/2613.Jaci_Burton
K.A. Tucker,Four Seconds to Lose,4.19,20628,https://www.goodreads.com/author/show/4866520.K_A_Tucker
Jaymin Eve,Trickery,4.17,36984,https://www.goodreads.com/author/show/7184104.Jaymin_Eve
Debra Anastasia,Poughkeepsie,3.91,12481,https://www.goodreads.com/author/show/4831831.Debra_Anastasia
Jeaniene Frost,One Foot in the Grave,4.29,103475,https://www.goodreads.com/author/show/669810.Jeaniene_Frost
Ella Fox,Broken Hart,3.91,14379,https://www.goodreads.com/author/show/6456709.Ella_Fox
Normandie Alleman,Daddy's Game,3.59,607,https://www.goodreads.com/author/show/6893037.Normandie_Alleman
Kallypso Masters,Nobody's Hero,4.30,11939,https://www.goodreads.com/author/show/5130089.Kallypso_Masters
Patricia Briggs,Moon Called,4.15,201951,https://www.goodreads.com/author/show/40563.Patricia_Briggs
Marissa Meyer,Winter,4.43,265808,https://www.goodreads.com/author/show/4684322.Marissa_Meyer
Mimi Jean Pamfiloff,Leather Pants,4.14,852,https://www.goodreads.com/author/show/5618190.Mimi_Jean_Pamfiloff
Helen Hoang,The Kiss Quotient,3.91,405095,https://www.goodreads.com/author/show/17147855.Helen_Hoang
P.C. Cast,Goddess of Light,4.04,7453,https://www.goodreads.com/author/show/17015.P_C_Cast
Erin Noelle,Metamorphosis,4.15,12542,https://www.goodreads.com/author/show/6653786.Erin_Noelle
Elizabeth Reyes,Fate,4.07,4965,https://www.goodreads.com/author/show/499602.Elizabeth_Reyes
Kristen Ashley,Golden Trail,4.31,20995,https://www.goodreads.com/author/show/2958084.Kristen_Ashley
Jennifer L. Armentrout,Elixir,4.35,32960,https://www.goodreads.com/author/show/4476934.Jennifer_L_Armentrout
Bella Andre,Come A Little Bit Closer,4.23,11806,https://www.goodreads.com/author/show/37249.Bella_Andre
Jaci Burton,Taking a Shot,4.07,18999,https://www.goodreads.com/author/show/2613.Jaci_Burton
Tammy Falkner,Tall, Tatted and Tempting,4.20,28781,https://www.goodreads.com/author/show/5763298.Tammy_Falkner
Ilona Andrews,Magic Burns,4.31,85847,https://www.goodreads.com/author/show/21748.Ilona_Andrews
Ellie Aiden,A Fairy Awesome Story,3.86,463,https://www.goodreads.com/author/show/20522959.Ellie_Aiden
Katy Evans,Mine,4.25,49206,https://www.goodreads.com/author/show/6997072.Katy_Evans
Michelle Leighton,The Wild Ones,3.94,17272,https://www.goodreads.com/author/show/1152263.Michelle_Leighton
Jill Shalvis,Lucky in Love,4.20,14992,https://www.goodreads.com/author/show/22370.Jill_Shalvis
Thea Harrison,Dragon Bound,4.07,49553,https://www.goodreads.com/author/show/4443809.Thea_Harrison
Cassandra Clare,Lady Midnight,4.37,220581,https://www.goodreads.com/author/show/150038.Cassandra_Clare
Ellie Aiden,The Fairy Next Book,4.30,278,https://www.goodreads.com/author/show/20522959.Ellie_Aiden
J. Lynn,Be with Me,4.10,50144,https://www.goodreads.com/author/show/699143.J_Lynn
Laura Thalassa,Famine,4.20,29466,https://www.goodreads.com/author/show/7152490.Laura_Thalassa
Nyrae Dawn,What a Boy Wants,3.53,10627,https://www.goodreads.com/author/show/5784345.Nyrae_Dawn
Anna Todd,After,3.71,307754,https://www.goodreads.com/author/show/3927354.Anna_Todd
Olivia Cunning,Hot Ticket,4.25,25344,https://www.goodreads.com/author/show/4062698.Olivia_Cunning
Nicole Reed,Ruining You,4.24,10357,https://www.goodreads.com/author/show/2952211.Nicole_Reed
Amalie Jahn,The Clay Lion,4.07,784,https://www.goodreads.com/author/show/6995709.Amalie_Jahn
Julie Garwood,The Bride,4.23,65063,https://www.goodreads.com/author/show/6251.Julie_Garwood
Jandy Nelson,The Sky Is Everywhere,3.97,104444,https://www.goodreads.com/author/show/2982266.Jandy_Nelson
L.J. Shen,Bane,4.24,30837,https://www.goodreads.com/author/show/13531492.L_J_Shen
K.A. Tucker,Five Ways to Fall,4.29,16404,https://www.goodreads.com/author/show/4866520.K_A_Tucker
Nicole  Williams,Up in Flames,3.92,10920,https://www.goodreads.com/author/show/4887264.Nicole_Williams
Penny Reid,Neanderthal Seeks Human,3.89,64176,https://www.goodreads.com/author/show/5997227.Penny_Reid
Camilla Isley,I Have Never,3.98,1563,https://www.goodreads.com/author/show/14135080.Camilla_Isley
Katie Ashley,Music of the Heart,3.99,35430,https://www.goodreads.com/author/show/6546441.Katie_Ashley
Susan Elizabeth Phillips,Natural Born Charmer,4.15,35875,https://www.goodreads.com/author/show/41313.Susan_Elizabeth_Phillips
Sarah Alderson,Hunting Lila,3.94,14392,https://www.goodreads.com/author/show/4573983.Sarah_Alderson
Charlaine Harris,Definitely Dead,4.01,201429,https://www.goodreads.com/author/show/17061.Charlaine_Harris
Maya Banks,In Bed with a Highlander,3.97,34486,https://www.goodreads.com/author/show/24978.Maya_Banks
Kelley Armstrong,The Reckoning,4.18,115741,https://www.goodreads.com/author/show/7581.Kelley_Armstrong
Karen Marie Moning,Kiss of the Highlander,4.29,42315,https://www.goodreads.com/author/show/48206.Karen_Marie_Moning
Wendy Higgins,Sweet Peril,4.24,47379,https://www.goodreads.com/author/show/4279785.Wendy_Higgins
R.L. Mathewson,Tall, Dark & Lonely,4.04,21997,https://www.goodreads.com/author/show/4586597.R_L_Mathewson
Sarah J. Maas,Empire of Storms,4.59,470465,https://www.goodreads.com/author/show/3433047.Sarah_J_Maas
Karen Marie Moning,Beyond the Highland Mist,3.95,70516,https://www.goodreads.com/author/show/48206.Karen_Marie_Moning
Veronica Rossi,Through the Ever Night,4.13,72251,https://www.goodreads.com/author/show/4637369.Veronica_Rossi
J.C. Cliff,Blyssfully Undone,4.16,1604,https://www.goodreads.com/author/show/8446330.J_C_Cliff
Ellie Aiden,The Fairiest Fairy of Them All,4.51,243,https://www.goodreads.com/author/show/20522959.Ellie_Aiden
Nalini Singh,Caressed by Ice,4.29,39165,https://www.goodreads.com/author/show/71688.Nalini_Singh
Stephen Douglass,The Bridge To Caracas,3.69,3828,https://www.goodreads.com/author/show/1125279.Stephen_Douglass
J.R.R. Tolkien,The Fellowship of the Ring,4.39,2727417,https://www.goodreads.com/author/show/656983.J_R_R_Tolkien
Toni Aleo,Taking Shots,3.91,23018,https://www.goodreads.com/author/show/5255580.Toni_Aleo
Jeri Smith-Ready,Shade,3.87,13449,https://www.goodreads.com/author/show/56019.Jeri_Smith_Ready
Rainbow Rowell,Carry On,4.19,300412,https://www.goodreads.com/author/show/4208569.Rainbow_Rowell
Jennifer Crusie,Bet Me,3.93,91862,https://www.goodreads.com/author/show/19005.Jennifer_Crusie
Jill Shalvis,Simply Irresistible,3.91,34350,https://www.goodreads.com/author/show/22370.Jill_Shalvis
Blakely Bennett,Bittersweet Deceit,4.04,432,https://www.goodreads.com/author/show/6551789.Blakely_Bennett
Wendy Higgins,Soul in Darkness,3.96,3347,https://www.goodreads.com/author/show/4279785.Wendy_Higgins
Mary Catherine Gebhard,Stolen Soulmate,4.17,3174,https://www.goodreads.com/author/show/8441964.Mary_Catherine_Gebhard
Jennifer L. Armentrout,Opposition,4.34,82457,https://www.goodreads.com/author/show/4476934.Jennifer_L_Armentrout
Sophie Kinsella,I've Got Your Number,3.94,221971,https://www.goodreads.com/author/show/6160.Sophie_Kinsella
Linda Howard,Cry No More,4.14,15139,https://www.goodreads.com/author/show/16961.Linda_Howard
Steph Campbell,Lengths,3.69,7599,https://www.goodreads.com/author/show/2156112.Steph_Campbell
Sarina Bowen,Keepsake,4.19,10605,https://www.goodreads.com/author/show/7737308.Sarina_Bowen
Tamora Pierce,Lioness Rampant,4.27,88533,https://www.goodreads.com/author/show/8596.Tamora_Pierce
Kristen Ashley,With Everything I Am,4.23,21188,https://www.goodreads.com/author/show/2958084.Kristen_Ashley
Tammara Webber,Between the Lines,3.70,27239,https://www.goodreads.com/author/show/4826501.Tammara_Webber
Rick Riordan,The House of Hades,4.56,380618,https://www.goodreads.com/author/show/15872.Rick_Riordan
Juddy Anderson C. Punzalan,The Archon of Peace,4.55,350,https://www.goodreads.com/author/show/20957761.Juddy_Anderson_C_Punzalan
Samantha Young,Before Jamaica Lane,4.29,44004,https://www.goodreads.com/author/show/4167378.Samantha_Young
Lucian Bane,Desecrating Solomon,4.08,510,https://www.goodreads.com/author/show/7873610.Lucian_Bane
J.K. Rowling,Harry Potter and the Goblet of Fire,4.56,3492893,https://www.goodreads.com/author/show/1077326.J_K_Rowling
Sarah Ockler,Twenty Boy Summer,3.88,40285,https://www.goodreads.com/author/show/2188726.Sarah_Ockler
Nicole Reed,Ruining Me,4.04,13853,https://www.goodreads.com/author/show/2952211.Nicole_Reed
Lisa Kleypas,Sugar Daddy,4.01,43713,https://www.goodreads.com/author/show/27847.Lisa_Kleypas
Renee Lee Fisher,Music Notes,4.33,108,https://www.goodreads.com/author/show/7114580.Renee_Lee_Fisher
Cherise Sinclair,Club Shadowlands,3.98,34910,https://www.goodreads.com/author/show/2882485.Cherise_Sinclair
A.M. Madden,Back-Up,4.04,7837,https://www.goodreads.com/author/show/7203641.A_M_Madden
Rainbow Rowell,Attachments,3.87,195708,https://www.goodreads.com/author/show/4208569.Rainbow_Rowell
Karen Marie Moning,The Immortal Highlander,4.30,36178,https://www.goodreads.com/author/show/48206.Karen_Marie_Moning
Colleen Hoover,It Ends with Us,4.22,2812564,https://www.goodreads.com/author/show/5430144.Colleen_Hoover
Louisa May Alcott,Little Women,4.14,2131139,https://www.goodreads.com/author/show/1315.Louisa_May_Alcott
Sylvia Day,Captivated by You,4.12,111825,https://www.goodreads.com/author/show/19823.Sylvia_Day
Sarah J. Maas,The Assassin's Blade,4.28,371039,https://www.goodreads.com/author/show/3433047.Sarah_J_Maas
Lynessa James,Don't Close Your Eyes,3.70,523,https://www.goodreads.com/author/show/17147226.Lynessa_James
Nelou Keramati,Resonance,4.13,327,https://www.goodreads.com/author/show/14780791.Nelou_Keramati
Bella Andre,Can't Help Falling in Love,4.18,15481,https://www.goodreads.com/author/show/37249.Bella_Andre
John Green,Paper Towns,3.72,1289697,https://www.goodreads.com/author/show/1406384.John_Green
J.K. Rowling,Harry Potter and the Order of the Phoenix,4.50,3224786,https://www.goodreads.com/author/show/1077326.J_K_Rowling
Kresley Cole,Demon from the Dark,4.43,46816,https://www.goodreads.com/author/show/4428.Kresley_Cole
Kristen Hope Mazzola,Crashing Back Down,3.81,600,https://www.goodreads.com/author/show/7179522.Kristen_Hope_Mazzola
M.  Clarke,Something Wonderful,4.23,2641,https://www.goodreads.com/author/show/7181038.M_Clarke
Jennifer Ashley,The Madness of Lord Ian Mackenzie,4.05,37271,https://www.goodreads.com/author/show/28569.Jennifer_Ashley
Sherrilyn Kenyon,Sins of the Night,4.17,36956,https://www.goodreads.com/author/show/4430.Sherrilyn_Kenyon
Jamie McGuire,Requiem,4.13,19334,https://www.goodreads.com/author/show/4464118.Jamie_McGuire
Rachel Vincent,If I Die,4.30,16039,https://www.goodreads.com/author/show/415967.Rachel_Vincent
Ilona Andrews,Magic Bleeds,4.44,81849,https://www.goodreads.com/author/show/21748.Ilona_Andrews
S.E. Hinton,The Outsiders,4.12,1258516,https://www.goodreads.com/author/show/762707.S_E_Hinton
Colleen Hoover,November 9,4.18,928912,https://www.goodreads.com/author/show/5430144.Colleen_Hoover
Genevieve Dewey,The Good Life,4.73,30,https://www.goodreads.com/author/show/6441991.Genevieve_Dewey
Marie Lu,Prodigy,4.23,254663,https://www.goodreads.com/author/show/4342215.Marie_Lu
Maya Banks,No Place to Run,4.27,21826,https://www.goodreads.com/author/show/24978.Maya_Banks
Kendare Blake,Anna Dressed in Blood,3.91,104352,https://www.goodreads.com/author/show/4086715.Kendare_Blake
Amanda Milo,Stolen by an Alien,3.96,8816,https://www.goodreads.com/author/show/16779020.Amanda_Milo
Lisa Kleypas,Secrets of a Summer Night,4.02,73614,https://www.goodreads.com/author/show/27847.Lisa_Kleypas
Lucian Bane,Dom Wars: Round Four,4.32,1023,https://www.goodreads.com/author/show/7873610.Lucian_Bane
Jus Accardo,Touch,3.80,14689,https://www.goodreads.com/author/show/4996736.Jus_Accardo
Tahereh Mafi,Destroy Me,4.03,212714,https://www.goodreads.com/author/show/4637539.Tahereh_Mafi
Amy Harmon,A Different Blue,4.23,34552,https://www.goodreads.com/author/show/5829056.Amy_Harmon
Jeaniene Frost,First Drop of Crimson,4.14,56870,https://www.goodreads.com/author/show/669810.Jeaniene_Frost
Julie James,Practice Makes Perfect,3.95,31464,https://www.goodreads.com/author/show/1647762.Julie_James
J. Kenner,Claim Me,4.19,53352,https://www.goodreads.com/author/show/6459302.J_Kenner
Danielle Rohr,Denali Skies,3.83,117,https://www.goodreads.com/author/show/6953498.Danielle_Rohr
Bella Andre,The Look of Love,3.87,23464,https://www.goodreads.com/author/show/37249.Bella_Andre
Colleen Houck,Tiger's Quest,4.30,39768,https://www.goodreads.com/author/show/3097905.Colleen_Houck
Sandi Lynn,Forever Black,3.98,30869,https://www.goodreads.com/author/show/6089757.Sandi_Lynn
Kitty French,Knight & Play,4.02,26869,https://www.goodreads.com/author/show/6589173.Kitty_French
Johanna Lindsey,Prisoner of My Desire,4.05,18313,https://www.goodreads.com/author/show/29542.Johanna_Lindsey
Elizabeth Reyes,Gio,3.99,5340,https://www.goodreads.com/author/show/499602.Elizabeth_Reyes
Katie Klein,Cross My Heart,3.91,18655,https://www.goodreads.com/author/show/4503081.Katie_Klein
Lisa Kleypas,Blue-Eyed Devil,4.19,37182,https://www.goodreads.com/author/show/27847.Lisa_Kleypas
Marie Coulson,Bound Together,3.96,6457,https://www.goodreads.com/author/show/6557822.Marie_Coulson
Julie Garwood,Honor's Splendour,4.23,32178,https://www.goodreads.com/author/show/6251.Julie_Garwood
Renee Lee Fisher,Rock Notes,3.65,293,https://www.goodreads.com/author/show/7114580.Renee_Lee_Fisher
Jamie McGuire,A Beautiful Wedding,3.97,66522,https://www.goodreads.com/author/show/4464118.Jamie_McGuire
Mimi Jean Pamfiloff,Skinny Pants,4.15,661,https://www.goodreads.com/author/show/5618190.Mimi_Jean_Pamfiloff
Kahlen Aymes,Don't Forget to Remember Me,4.26,4346,https://www.goodreads.com/author/show/5768062.Kahlen_Aymes
Sabaa Tahir,An Ember in the Ashes,4.26,278222,https://www.goodreads.com/author/show/7770873.Sabaa_Tahir
L.M. Montgomery,Anne of Green Gables,4.30,936190,https://www.goodreads.com/author/show/5350.L_M_Montgomery
Francine Rivers,Redeeming Love,4.51,302214,https://www.goodreads.com/author/show/6492.Francine_Rivers
Jennifer L. Armentrout,White Hot Kiss,4.19,77924,https://www.goodreads.com/author/show/4476934.Jennifer_L_Armentrout
Alex Flinn,Beastly,3.82,175563,https://www.goodreads.com/author/show/79589.Alex_Flinn
Frances  Wren,Earthflown,4.68,142,https://www.goodreads.com/author/show/21212631.Frances_Wren
Cora Carmack,Faking It,3.93,34853,https://www.goodreads.com/author/show/6535659.Cora_Carmack
Bella Andre,Let Me Be the One,4.26,12667,https://www.goodreads.com/author/show/37249.Bella_Andre
Marie Force,Maid for Love,4.01,25630,https://www.goodreads.com/author/show/1508588.Marie_Force
Amesbury Clarke,Without MAlice,4.01,334,https://www.goodreads.com/author/show/23094227.Amesbury_Clarke
Tabatha Vargo,On the Plus Side,3.87,4570,https://www.goodreads.com/author/show/6527314.Tabatha_Vargo
سید مرتضی مصطفوی,زندگی مه آلود پریا,3.29,999,https://www.goodreads.com/author/show/18235662._
Natalie Palmer,Second Kiss,3.87,6950,https://www.goodreads.com/author/show/4397603.Natalie_Palmer
Gaston Leroux,The Phantom of the Opera,3.96,232806,https://www.goodreads.com/author/show/9057.Gaston_Leroux
Kresley Cole,Poison Princess,4.12,42587,https://www.goodreads.com/author/show/4428.Kresley_Cole
Julia Quinn,Romancing Mister Bridgerton,3.93,246572,https://www.goodreads.com/author/show/63898.Julia_Quinn
E.L. James,Grey,3.82,177498,https://www.goodreads.com/author/show/4725841.E_L_James
Sherrilyn Kenyon,Devil May Cry,4.30,38817,https://www.goodreads.com/author/show/4430.Sherrilyn_Kenyon
Camilla Isley,Opposites Attract,3.77,6153,https://www.goodreads.com/author/show/14135080.Camilla_Isley
Elizabeth Chandler,Summer in the City,3.97,4994,https://www.goodreads.com/author/show/53574.Elizabeth_Chandler
Lacey Weatherford,Finding Chase,4.17,5425,https://www.goodreads.com/author/show/3297510.Lacey_Weatherford
Sherrilyn Kenyon,Unleash the Night,4.33,42601,https://www.goodreads.com/author/show/4430.Sherrilyn_Kenyon
S.T. Bende,Elsker,3.81,3499,https://www.goodreads.com/author/show/6868809.S_T_Bende
Renee Lee Fisher,Love Notes,4.26,126,https://www.goodreads.com/author/show/7114580.Renee_Lee_Fisher
Penelope Douglas,Motel,4.16,129,https://www.goodreads.com/author/show/7139136.Penelope_Douglas
Colleen Hoover,Never Never,3.89,111682,https://www.goodreads.com/author/show/5430144.Colleen_Hoover
Katy Evans,Remy,4.27,31413,https://www.goodreads.com/author/show/6997072.Katy_Evans
Toni Aleo,Empty Net,4.23,11450,https://www.goodreads.com/author/show/5255580.Toni_Aleo
Penelope Douglas,Punk 57,3.79,364099,https://www.goodreads.com/author/show/7139136.Penelope_Douglas
Camilla Isley,A Christmas Date,3.88,1714,https://www.goodreads.com/author/show/14135080.Camilla_Isley
Penelope Douglas,Rival,4.03,50778,https://www.goodreads.com/author/show/7139136.Penelope_Douglas
Lisa Kleypas,It Happened One Autumn,4.11,62407,https://www.goodreads.com/author/show/27847.Lisa_Kleypas
Lauren Christopher,Ten Good Reasons,4.24,316,https://www.goodreads.com/author/show/7563195.Lauren_Christopher
Shayla Black,Wicked Ties,3.93,29769,https://www.goodreads.com/author/show/20983.Shayla_Black
Maya Banks,Never Seduce a Scot,4.15,33499,https://www.goodreads.com/author/show/24978.Maya_Banks
Tiffanie DeBartolo,How to Kill a Rock Star,4.06,15435,https://www.goodreads.com/author/show/65959.Tiffanie_DeBartolo
Jasinda Wilder,Wounded,3.96,8131,https://www.goodreads.com/author/show/6521173.Jasinda_Wilder
Laurann Dohner,Valiant,4.30,22966,https://www.goodreads.com/author/show/3190846.Laurann_Dohner
Kate  Miller,Karma Patrol,4.25,104,https://www.goodreads.com/author/show/14758692.Kate_Miller
Claire Contreras,There is No Light in Darkness,4.07,14540,https://www.goodreads.com/author/show/6655354.Claire_Contreras
Krista Ritchie,Kiss the Sky,4.27,63922,https://www.goodreads.com/author/show/7056935.Krista_Ritchie
Karina Halle,And With Madness Comes the Light,4.40,3626,https://www.goodreads.com/author/show/4785031.Karina_Halle
R.K. Lilley,Bad Things,4.28,32167,https://www.goodreads.com/author/show/6574132.R_K_Lilley
Amy Harmon,The Bird and the Sword,4.19,39568,https://www.goodreads.com/author/show/5829056.Amy_Harmon
Lisa Kleypas,Married by Morning,4.14,42355,https://www.goodreads.com/author/show/27847.Lisa_Kleypas
Amber L.  Johnson,Puddle Jumping,4.27,12130,https://www.goodreads.com/author/show/7336499.Amber_L_Johnson
Brittainy C. Cherry,Loving Mr. Daniels,4.21,35796,https://www.goodreads.com/author/show/7121791.Brittainy_C_Cherry
Juddy Anderson C. Punzalan,Desert Outcast,4.58,289,https://www.goodreads.com/author/show/20957761.Juddy_Anderson_C_Punzalan
Julia Quinn,The Viscount Who Loved Me,4.03,320516,https://www.goodreads.com/author/show/63898.Julia_Quinn
Mia Sheridan,Leo,3.99,39928,https://www.goodreads.com/author/show/6994378.Mia_Sheridan
Sarah MacLean,Nine Rules to Break When Romancing a Rake,4.08,53222,https://www.goodreads.com/author/show/1598076.Sarah_MacLean
J.A. Redmerski,The Edge of Always,4.01,37679,https://www.goodreads.com/author/show/5437976.J_A_Redmerski
L.M. Montgomery,Anne of Avonlea,4.22,189847,https://www.goodreads.com/author/show/5350.L_M_Montgomery
Jenny Han,P.S. I Still Love You,4.03,356114,https://www.goodreads.com/author/show/151371.Jenny_Han
Renee Carlino,Sweet Thing,3.96,17629,https://www.goodreads.com/author/show/6994731.Renee_Carlino
Sophie Kinsella,Remember Me?,3.80,247052,https://www.goodreads.com/author/show/6160.Sophie_Kinsella
Victoria Aveyard,Red Queen,4.01,936995,https://www.goodreads.com/author/show/7074943.Victoria_Aveyard
L.J. Shen,Angry God,4.20,44926,https://www.goodreads.com/author/show/13531492.L_J_Shen
Diana Wynne Jones,Howl’s Moving Castle,4.29,322264,https://www.goodreads.com/author/show/4260.Diana_Wynne_Jones
Diana Gabaldon,Dragonfly in Amber,4.34,344014,https://www.goodreads.com/author/show/3617.Diana_Gabaldon
Tessa Bailey,Baiting the Maid of Honor,3.97,6601,https://www.goodreads.com/author/show/6953499.Tessa_Bailey
Lauren Oliver,Before I Fall,3.89,332849,https://www.goodreads.com/author/show/2936493.Lauren_Oliver
Julie Garwood,The Secret,4.25,51746,https://www.goodreads.com/author/show/6251.Julie_Garwood
Elle Casey,Shine Not Burn,4.03,22609,https://www.goodreads.com/author/show/5423648.Elle_Casey
Sidney Halston,Seeing Red,3.99,376,https://www.goodreads.com/author/show/6916557.Sidney_Halston
Erica Lucke Dean,To Katie With Love,3.77,497,https://www.goodreads.com/author/show/7036415.Erica_Lucke_Dean
Tijan,Fallen Crest Public,4.42,27070,https://www.goodreads.com/author/show/4851199.Tijan
Jean Haus,In the Band,3.91,12184,https://www.goodreads.com/author/show/5403174.Jean_Haus
Sara Wolf,Love Me Never,4.02,20948,https://www.goodreads.com/author/show/6862831.Sara_Wolf
Cherise Sinclair,Make Me, Sir,4.40,15555,https://www.goodreads.com/author/show/2882485.Cherise_Sinclair
Leigh Bardugo,Siege and Storm,3.83,568228,https://www.goodreads.com/author/show/4575289.Leigh_Bardugo
L.M. Montgomery,Anne's House Of Dreams,4.17,103734,https://www.goodreads.com/author/show/5350.L_M_Montgomery
Kirsty Moseley,Always You,3.89,21423,https://www.goodreads.com/author/show/5434809.Kirsty_Moseley
J. Lynn,Trust in Me,4.23,36968,https://www.goodreads.com/author/show/699143.J_Lynn
C.C. Hunter,Born at Midnight,4.10,90699,https://www.goodreads.com/author/show/4154802.C_C_Hunter
Mimi Jean Pamfiloff,Fugly,3.91,5170,https://www.goodreads.com/author/show/5618190.Mimi_Jean_Pamfiloff
Janet E. Morris,The Sacred Band,4.46,308,https://www.goodreads.com/author/show/121072.Janet_E_Morris
Gena Showalter,The Darkest Night,4.05,83425,https://www.goodreads.com/author/show/48192.Gena_Showalter
Abbi Glines,Take a Chance,4.13,37713,https://www.goodreads.com/author/show/4872191.Abbi_Glines
Nalini Singh,Visions of Heat,4.08,39384,https://www.goodreads.com/author/show/71688.Nalini_Singh
Amy A. Bartol,Indebted,4.34,22318,https://www.goodreads.com/author/show/5286855.Amy_A_Bartol
Mimi Jean Pamfiloff,Mack,4.20,1716,https://www.goodreads.com/author/show/5618190.Mimi_Jean_Pamfiloff
Gayle Forman,Just One Day,3.98,84247,https://www.goodreads.com/author/show/295178.Gayle_Forman
Mia Sheridan,Kyland,4.29,24976,https://www.goodreads.com/author/show/6994378.Mia_Sheridan
J.K. Rowling,Harry Potter and the Prisoner of Azkaban,4.58,3924449,https://www.goodreads.com/author/show/1077326.J_K_Rowling
Julianne Donaldson,Edenbrooke,4.32,51558,https://www.goodreads.com/author/show/5363257.Julianne_Donaldson
J.R.R. Tolkien,The Lord of the Rings,4.52,655044,https://www.goodreads.com/author/show/656983.J_R_R_Tolkien
Abbi Glines,Simple Perfection,4.23,42447,https://www.goodreads.com/author/show/4872191.Abbi_Glines
Ivan Rusilko,Dessert,4.22,309,https://www.goodreads.com/author/show/5822839.Ivan_Rusilko
Kenneth Jarrett Singleton,Nicu II and Victoria's Incestuous Romance,4.36,445,https://www.goodreads.com/author/show/1808111.Kenneth_Jarrett_Singleton
Karina Halle,On Every Street,4.25,11237,https://www.goodreads.com/author/show/4785031.Karina_Halle
Kirsty Moseley,Nothing Left to Lose,4.26,15857,https://www.goodreads.com/author/show/5434809.Kirsty_Moseley
Nicholas Sparks,The Guardian,4.16,178676,https://www.goodreads.com/author/show/2345.Nicholas_Sparks
Lynessa Layne,Complicated Moonlight,4.31,254,https://www.goodreads.com/author/show/7992789.Lynessa_Layne
Ali Hazelwood,The Love Hypothesis,4.18,1189636,https://www.goodreads.com/author/show/21098177.Ali_Hazelwood
Jennifer Foor,Risking Fate,4.41,5481,https://www.goodreads.com/author/show/5763676.Jennifer_Foor
Brigid Kemmerer,Storm,3.94,26600,https://www.goodreads.com/author/show/4629194.Brigid_Kemmerer
Gena Showalter,The Darkest Lie,4.29,35305,https://www.goodreads.com/author/show/48192.Gena_Showalter
James Dashner,The Maze Runner,4.04,1441671,https://www.goodreads.com/author/show/348878.James_Dashner
Kristen Proby,Safe with Me,4.36,26709,https://www.goodreads.com/author/show/6550037.Kristen_Proby
Tarryn Fisher,Thief,4.36,36240,https://www.goodreads.com/author/show/5410816.Tarryn_Fisher
Abbi Glines,Rush Too Far,4.19,32836,https://www.goodreads.com/author/show/4872191.Abbi_Glines
Sherrilyn Kenyon,Night Embrace,4.23,59516,https://www.goodreads.com/author/show/4430.Sherrilyn_Kenyon
Sarah J. Maas,A Court of Frost and Starlight,3.78,745591,https://www.goodreads.com/author/show/3433047.Sarah_J_Maas
